date,pd_gbm,pd_jump,sigma_A_total,sigma_diffusive
2022-10-28 04:00:00,1.4669262463853163e-16,0.0,0.3126426038525511,0.28464218570929006
2022-11-29 05:00:00,1.8880270316732023e-14,0.0,0.3254271947748584,0.2986279210668225
2022-12-30 05:00:00,9.660681547121573e-14,0.0,0.3246440295169996,0.29777428035794706
2023-03-30 04:00:00,3.7787202701251004e-16,0.0,0.3218897656486076,0.29476905768919215
2023-04-28 04:00:00,6.291895057959585e-17,0.0,0.3185647269125951,0.29113443866117084
2023-05-30 04:00:00,2.5702202074952324e-20,0.0,0.2932995866771988,0.2632497363468279
2023-06-29 04:00:00,9.048579827874944e-24,0.0,0.275935207493097,0.24375400484077644
2023-07-28 04:00:00,3.667751382442125e-25,0.0,0.2706385428253282,0.23774144990782686
2023-08-30 04:00:00,9.241715177852131e-25,0.0,0.2692407921268298,0.23614906370075137
2023-09-29 04:00:00,8.33301504455439e-25,0.0,0.26079982713549,0.22647809160172694
2023-10-30 04:00:00,1.2045953844814466e-28,0.0,0.2436310111047529,0.20647480648636768
2023-11-29 05:00:00,7.516918732015023e-41,0.0,0.2099035752032382,0.16533386532940017
2023-12-29 05:00:00,3.5491558529604635e-49,0.0,0.1917651871276175,0.14159683307104334
2024-01-30 05:00:00,7.497258948957796e-50,0.0,0.1889414010550825,0.13774842712102484
2024-02-28 05:00:00,7.723821069159324e-54,0.0,0.1795222393242753,0.12451510170923498
2024-03-28 04:00:00,1.086820661784186e-50,0.0,0.1816852893367985,0.12761395105181464
2024-04-29 04:00:00,4.940558556799274e-50,0.0,0.1836414435639261,0.13038387912583904
2024-05-30 04:00:00,1.1414092016950779e-49,0.0,0.1905416305235569,0.1399353032806033
2024-06-28 04:00:00,3.969527121855029e-45,0.0,0.2065785417607776,0.16109149591976632
2024-08-30 04:00:00,2.4202931726816386e-45,0.0,0.2117011057707341,0.1676100663033408
2024-09-27 04:00:00,4.666040889881712e-46,0.0,0.209649832780107,0.16501160118726677
2024-10-30 04:00:00,3.0918148802193016e-41,0.0,0.211822636269095,0.1677635400724725
2024-11-29 05:00:00,6.026111608914936e-42,0.0,0.2121601215869635,0.1681894566655529
2024-12-30 05:00:00,8.079422589282583e-43,0.0,0.2140546734088218,0.1705730909311786
2025-01-30 05:00:00,5.1332269695622996e-39,0.0,0.220349160599943,0.17840832020608857
2025-02-27 05:00:00,2.9495796529546945e-37,0.0,0.2256808448449014,0.18495302071490266
2025-03-28 04:00:00,1.086343182170194e-33,0.0,0.231262785377799,0.19172441691750344
2025-04-29 04:00:00,9.830079922229673e-20,0.0,0.3034847645676915,0.27455195950196004
2025-05-30 04:00:00,8.549319572445835e-19,0.0,0.3064603105831093,0.27783753904819014
2025-06-27 04:00:00,9.098920165033369e-20,0.0,0.2984035454565193,0.26892462156277125
2025-07-30 04:00:00,7.562355280476207e-21,0.0,0.293843507371592,0.26385561007129943
2025-08-29 04:00:00,1.9395524239451728e-21,0.0,0.2997390417242986,0.27040574933876604
2025-09-29 04:00:00,7.526195542367794e-22,0.0,0.3055464376151868,0.2768291922485596
2025-10-30 04:00:00,6.602171401684581e-23,0.0,0.3083484761715133,0.27991884341528894
2025-11-28 05:00:00,2.4383470991429317e-23,0.0,0.3079401566538026,0.2794689897316467
2025-12-30 05:00:00,2.9641979548729184e-23,0.0,0.3065716867974187,0.2779603843850295
2026-01-30 05:00:00,1.2720575976120785e-23,0.0,0.2992972578390433,0.2699159585716071
2026-02-27 05:00:00,6.638549752435632e-23,0.0,0.305999385972887,0.27732904708566436
2026-03-30 04:00:00,3.100533023578661e-23,0.0,0.2972581533180701,0.26765310731565967
2026-04-29 04:00:00,7.721508351022997e-43,0.0,0.2221869536815784,0.18067323688902745
2026-05-29 04:00:00,6.074508070614243e-52,0.0,0.2102328411155308,0.16575169267662632
2026-06-29 04:00:00,9.517776517078866e-43,0.0,0.2253770602003912,0.18458221855376405
