date,equity_value,sigma_E_garch,default_point,asset_value,sigma_A,pd_garch_gbm
2022-12-30 05:00:00,10039359023.571014,0.7418278204415948,26581500000.0,35234641227.12081,0.22448484066087576,0.08953911133598214
2023-01-30 05:00:00,13252949631.690979,0.7292632290463722,26581500000.0,38464836541.024216,0.26275448522485517,0.07405335065120666
2023-02-27 05:00:00,13489608867.645264,0.7156620815426296,26581500000.0,38722916365.12698,0.25966783033543217,0.06781020814575159
2023-03-30 04:00:00,12655071834.564207,0.7189742364758626,26581500000.0,37883084904.91114,0.2509808607753463,0.07140255763004695
2023-04-28 04:00:00,11471773253.440857,0.6963691985003215,26581500000.0,36732357862.14408,0.22680625943390628,0.06538424544807075
2023-05-30 04:00:00,14174676151.275635,0.6859124952047061,26581500000.0,39449670246.2581,0.25454815019540805,0.054740148852318884
2023-06-29 04:00:00,21374118940.353394,0.7035154245653699,26581500000.0,46641549747.967514,0.3297863496934623,0.04681719555215545
2023-07-28 04:00:00,23030734792.709347,0.6769128572040266,26581500000.0,48335073429.81768,0.3280608950713674,0.036263592339319396
2023-08-30 04:00:00,19767321535.110474,0.6773853571427029,26581500000.0,45063110900.13714,0.30341885955917547,0.04125807553600224
2023-09-29 04:00:00,17089329061.508179,0.6881485148447475,26581500000.0,42366172216.102646,0.2851310151103352,0.04946475759520127
2023-10-30 04:00:00,14199587776.184082,0.6781569391588295,26581500000.0,39484129040.74774,0.25147378301164447,0.05190405841365897
2023-11-29 05:00:00,18571567141.532898,0.6878750436178757,26581500000.0,43851986929.82783,0.2984864153490255,0.046609075169630615
2023-12-29 05:00:00,23174552194.029076,0.6838990272006107,25722500000.0,47655915097.68959,0.3382502525715727,0.03697332079377064
2024-01-30 05:00:00,20587100284.97546,0.6843696125170247,25722500000.0,45061134868.95902,0.3189791560219799,0.04099659042938856
2024-02-28 05:00:00,19337126008.63909,0.6861674603251302,25722500000.0,43805911836.72088,0.30961358843321374,0.04362303400055746
2024-03-28 04:00:00,20424605412.326324,0.6643575597726368,25722500000.0,44919674150.73921,0.3073851946511024,0.035426332125187004
2024-04-29 04:00:00,18912134320.91523,0.6497259598392583,25722500000.0,43417965659.608696,0.28792389877409946,0.03358437793876962
2024-05-30 04:00:00,18999631652.719788,0.6254639849329903,25722500000.0,43525792525.904495,0.27686593561792144,0.027184045942365898
2024-06-28 04:00:00,23399546021.47809,0.5792525915156926,25722500000.0,47959448451.48483,0.2844319543594711,0.013681901020876828
2024-07-30 04:00:00,21399586697.373787,0.5615963380004186,25722500000.0,45964703755.00166,0.26305046412468625,0.012340006755244883
2024-08-30 04:00:00,20624599657.855385,0.5521852443224587,25722500000.0,45192483371.84426,0.2534567094868474,0.01147303715225507
2024-09-27 04:00:00,23174552194.029076,0.458401802906746,25722500000.0,47762104813.20103,0.22264068886594068,0.002049351568011856
2024-10-30 04:00:00,27699464472.387123,0.4328727412141706,25722500000.0,52289024062.45932,0.22938526976074913,0.0007512859890130394
2024-11-29 05:00:00,31786884067.146065,0.46153733971455113,25722500000.0,56375657046.91853,0.26035197532956555,0.0011194870216424404
2024-12-30 05:00:00,32416090393.066406,0.373949205615017,24585000000.0,55919232226.5128,0.2167807739529121,5.012429820253579e-05
2025-01-30 05:00:00,36867640846.25245,0.45088835332937544,24585000000.0,60370031322.73079,0.2754054782649699,0.0005051667236261334
2025-02-27 05:00:00,30410303947.44873,0.4475031556893157,24585000000.0,53912313038.1861,0.25250374401881426,0.0007842314883097784
2025-03-28 04:00:00,25712884780.88379,0.451328403235315,24585000000.0,49214187683.66103,0.23594107507789913,0.0012876099121728692
2025-04-29 04:00:00,24211776351.92871,0.4941054615358322,24585000000.0,47709007552.888794,0.2511591717369848,0.003537587117140272
2025-05-30 04:00:00,30047969924.926754,0.4675402489510153,24585000000.0,53549009568.37272,0.2624929746683306,0.0013242808006318938
2025-06-27 04:00:00,35275955772.3999,0.45993606573518314,24585000000.0,58777952832.04452,0.2761086697639988,0.0007319079004499635
2025-07-30 04:00:00,39002833190.91797,0.4509835182371771,24585000000.0,62505341422.978966,0.2814522173856714,0.00042723491414479965
2025-08-29 04:00:00,41267428939.819336,0.45355524530483743,24585000000.0,64769992781.7942,0.2890149265089327,0.00038557957314049474
2025-09-29 04:00:00,38045232032.77588,0.44044105487146296,24585000000.0,61547908939.441505,0.272287094114626,0.00033768522675525704
2025-10-30 04:00:00,36660593902.58789,0.43521382653387947,24585000000.0,60163306285.336555,0.26522951251253923,0.00032337976986211746
2025-11-28 05:00:00,33360753456.115723,0.4518325037365646,24585000000.0,56862868158.81969,0.26515503486681374,0.0006884307597321021
2025-12-30 05:00:00,40039782711.87378,0.4483295189384578,25110500000.0,64044721646.432495,0.28032688374952036,0.00038918122291340404
2026-01-30 05:00:00,39000463012.57538,0.44992289447329786,25110500000.0,63005313890.39559,0.2785472493525335,0.0004422686337691233
2026-02-27 05:00:00,41177627130.50904,0.4565660850901935,25110500000.0,65182435617.19745,0.28847066138449623,0.0004524756448307824
2026-03-30 04:00:00,31271503469.11407,0.47081589747548036,25110500000.0,55274765133.068405,0.2665094818882493,0.0013668180381090106
2026-04-29 04:00:00,33385856419.15161,0.4900059912636688,25110500000.0,57388136402.05324,0.28526105745261476,0.0017919010979095867
2026-05-29 04:00:00,36846950137.10297,0.48496229672703367,25110500000.0,60850187561.72666,0.2937975927120926,0.0012681186011297995
2026-06-29 04:00:00,38330809502.89703,0.48221507095743904,25110500000.0,62334406483.725395,0.2966382232185679,0.0010757307558017545
